t,G,F1,F2,F3
3352,0.002292,0.005018,null,null
3353,0.002293,0.004989,null,null
3354,0.0023,0.005023,null,null
3355,0.002294,0.005011,null,null
3356,0.002288,0.00503,null,null
3357,0.002294,0.004988,null,null
3358,0.0023,0.005005,null,null
3359,0.002308,0.005013,null,null
3360,0.002295,0.005013,null,null
3361,0.002303,0.004983,null,null
3362,0.002292,0.005011,null,null
3363,0.002298,0.005026,null,null
3364,0.002299,0.005024,null,null
3365,0.002294,0.005006,null,null
3366,0.002294,0.005027,null,null
3367,0.0023,0.005007,null,null
3368,0.002293,0.004993,null,null
3369,0.002298,0.005018,null,null
3370,0.002291,0.004996,null,null
3371,0.002303,0.004983,null,null
3372,0.002292,0.005011,null,null
3373,0.002298,0.005026,null,null
3374,0.002299,0.005024,null,null
3375,0.002294,0.005006,null,null
3376,0.002294,0.005027,null,null
3377,0.0023,0.005007,null,null
3378,0.002293,0.004993,null,null
3379,0.002298,0.005018,null,null
3380,0.002291,0.004996,null,null
3381,0.002292,0.005,null,null
3382,0.002302,0.005008,null,null
3383,0.002293,0.005018,null,null
3384,0.002293,0.005017,null,null
3385,0.002301,0.005009,null,null
3386,0.0023,0.005028,null,null
3387,0.002292,0.005022,null,null
3388,0.002296,0.005005,null,null
3389,0.002292,0.005,null,null
3390,0.002296,0.005031,null,null
3391,0.002292,0.005,null,null
3392,0.002302,0.005008,null,null
3393,0.002293,0.005018,null,null
3394,0.002293,0.005017,null,null
3395,0.002301,0.005009,null,null
3396,0.0023,0.005028,null,null
3397,0.002292,0.005022,null,null
3398,0.002296,0.005005,null,null
3399,0.002292,0.005,null,null
3400,0.002296,0.005031,null,null
3401,0.002292,0.005011,null,null
3402,0.002297,0.005038,null,null
3403,0.002297,0.005036,null,null
3404,0.002287,0.005005,null,null
3405,0.002291,0.005017,null,null
3406,0.002299,0.005013,null,null
3407,0.002301,0.005037,null,null
3408,0.002295,0.005033,null,null
3409,0.002299,0.00501,null,null
3410,0.002309,0.005013,null,null
3411,0.002292,0.005011,null,null
3412,0.002297,0.005038,null,null
3413,0.002297,0.005036,null,null
3414,0.002287,0.005005,null,null
3415,0.002291,0.005017,null,null
3416,0.002299,0.005013,null,null
3417,0.002301,0.005037,null,null
3418,0.002295,0.005033,null,null
3419,0.002299,0.00501,null,null
3420,0.002309,0.005013,null,null
3421,0.002285,0.005,null,null
3422,0.002298,0.005029,null,null
3423,0.002294,0.004992,null,null
3424,0.002298,0.00502,null,null
3425,0.002298,0.004983,null,null
3426,0.002295,0.005011,null,null
3427,0.00229,0.005003,null,null
3428,0.002289,0.005015,null,null
3429,0.002301,0.005017,null,null
3430,0.00229,0.005,null,null
3431,0.002285,0.005,null,null
3432,0.002298,0.005029,null,null
3433,0.002294,0.004992,null,null
3434,0.002298,0.00502,null,null
3435,0.002298,0.004983,null,null
3436,0.002295,0.005011,null,null
3437,0.00229,0.005003,null,null
3438,0.002289,0.005015,null,null
3439,0.002301,0.005017,null,null
3440,0.00229,0.005,null,null
3441,0.002292,0.005025,null,null
3442,0.002292,0.005008,null,null
3443,0.002287,0.005012,null,null
3444,0.002294,0.005008,null,null
3445,0.002284,0.004995,null,null
3446,0.002294,0.004993,null,null
3447,0.002293,0.004994,null,null
3448,0.0023,0.00501,null,null
3449,0.002293,0.005009,null,null
3450,0.002296,0.005012,null,null
3451,0.002292,0.005025,null,null
3452,0.002292,0.005008,null,null
3453,0.002287,0.005012,null,null
3454,0.002294,0.005008,null,null
3455,0.002284,0.004995,null,null
3456,0.002294,0.004993,null,null
3457,0.002293,0.004994,null,null
3458,0.0023,0.00501,null,null
3459,0.002293,0.005009,null,null
3460,0.002296,0.005012,null,null
3461,0.002293,0.005019,null,null
3462,0.002289,0.005027,null,null
3463,0.002289,0.005006,null,null
3464,0.002295,0.005039,null,null
3465,0.00229,0.005009,null,null
3466,0.002289,0.005017,null,null
3467,0.002293,0.005014,null,null
3468,0.002292,0.004999,null,null
3469,0.002296,0.005014,null,null
3470,0.002286,0.004998,null,null
3471,0.002293,0.005019,null,null
3472,0.002289,0.005027,null,null
3473,0.002289,0.005006,null,null
3474,0.002295,0.005039,null,null
3475,0.00229,0.005009,null,null
3476,0.002289,0.005017,null,null
3477,0.002293,0.005014,null,null
3478,0.002292,0.004999,null,null
3479,0.002296,0.005014,null,null
3480,0.002286,0.004998,null,null
3481,0.002288,0.005023,null,null
3482,0.00229,0.005019,null,null
3483,0.002289,0.005019,null,null
3484,0.002295,0.00499,null,null
3485,0.002281,0.004988,null,null
3486,0.002289,0.005044,null,null
3487,0.002294,0.004998,null,null
3488,0.002291,0.005005,null,null
3489,0.002285,0.00502,null,null
3490,0.002296,0.00504,null,null
3491,0.002288,0.005023,null,null
3492,0.00229,0.005019,null,null
3493,0.002289,0.005019,null,null
3494,0.002295,0.00499,null,null
3495,0.002281,0.004988,null,null
3496,0.002289,0.005044,null,null
3497,0.002294,0.004998,null,null
3498,0.002291,0.005005,null,null
3499,0.002285,0.00502,null,null
3500,0.002296,0.00504,null,null
3501,0.002293,0.005018,null,null
3502,0.002292,0.005025,null,null
3503,0.00229,0.005007,null,null
3504,0.002292,0.005045,null,null
3505,0.002288,0.005004,null,null
3506,0.002297,0.005007,null,null
3507,0.0023,0.005019,null,null
3508,0.002291,0.004998,null,null
3509,0.002286,0.004991,null,null
3510,0.002296,0.005003,null,null
3511,0.002293,0.005018,null,null
3512,0.002292,0.005025,null,null
3513,0.00229,0.005007,null,null
3514,0.002292,0.005045,null,null
3515,0.002288,0.005004,null,null
3516,0.002297,0.005007,null,null
3517,0.0023,0.005019,null,null
3518,0.002291,0.004998,null,null
3519,0.002286,0.004991,null,null
3520,0.002296,0.005003,null,null
3521,0.002291,0.005047,null,null
3522,0.002292,0.005002,null,null
3523,0.002292,0.005026,null,null
3524,0.002294,0.005002,null,null
3525,0.002307,0.00501,null,null
3526,0.002296,0.005,null,null
3527,0.002293,0.005025,null,null
3528,0.002299,0.005008,null,null
3529,0.002293,0.004999,null,null
3530,0.002286,0.004994,null,null
3531,0.002291,0.005047,null,null
3532,0.002292,0.005002,null,null
3533,0.002292,0.005026,null,null
3534,0.002294,0.005002,null,null
3535,0.002307,0.00501,null,null
3536,0.002296,0.005,null,null
3537,0.002293,0.005025,null,null
3538,0.002299,0.005008,null,null
3539,0.002293,0.004999,null,null
3540,0.002286,0.004994,null,null
3541,0.002298,0.004995,null,null
3542,0.002286,0.004982,null,null
3543,0.002287,0.00501,null,null
3544,0.002289,0.004999,null,null
3545,0.002286,0.005012,null,null
3546,0.002291,0.00501,null,null
3547,0.002298,0.005012,null,null
3548,0.002302,0.005014,null,null
3549,0.002296,0.005037,null,null
3550,0.002289,0.005016,null,null
3551,0.002298,0.004995,null,null
3552,0.002286,0.004982,null,null
3553,0.002287,0.00501,null,null
3554,0.002289,0.004999,null,null
3555,0.002286,0.005012,null,null
3556,0.002291,0.00501,null,null
3557,0.002298,0.005012,null,null
3558,0.002302,0.005014,null,null
3559,0.002296,0.005037,null,null
3560,0.002289,0.005016,null,null
3561,0.002293,0.004997,null,null
3562,0.002295,0.005019,null,null
3563,0.002289,0.00499,null,null
3564,0.002296,0.005009,null,null
3565,0.002293,0.005006,null,null
3566,0.002292,0.004995,null,null
3567,0.002296,0.004987,null,null
3568,0.002302,0.005045,null,null
3569,0.002297,0.005013,null,null
3570,0.002301,0.00501,null,null
3571,0.002293,0.004997,null,null
3572,0.002295,0.005019,null,null
3573,0.002289,0.00499,null,null
3574,0.002296,0.005009,null,null
3575,0.002293,0.005006,null,null
3576,0.002292,0.004995,null,null
3577,0.002296,0.004987,null,null
3578,0.002302,0.005045,null,null
3579,0.002297,0.005013,null,null
3580,0.002301,0.00501,null,null
3581,0.002295,0.004998,null,null
3582,0.002293,0.004999,null,null
3583,0.002298,0.005019,null,null
3584,0.002295,0.005032,null,null
3585,0.002306,0.005036,null,null
3586,0.002295,0.005042,null,null
3587,0.002298,0.005008,null,null
3588,0.002302,0.005028,null,null
3589,0.002294,0.004975,null,null
3590,0.002293,0.004998,null,null
3591,0.002295,0.004998,null,null
3592,0.002293,0.004999,null,null
3593,0.002298,0.005019,null,null
3594,0.002295,0.005032,null,null
3595,0.002306,0.005036,null,null
3596,0.002295,0.005042,null,null
3597,0.002298,0.005008,null,null
3598,0.002302,0.005028,null,null
3599,0.002294,0.004975,null,null
3600,0.002293,0.004998,null,null
3601,0.002295,0.005022,null,null
3602,0.002302,0.005014,null,null
3603,0.002297,0.005018,null,null
3604,0.002297,0.005,null,null
3605,0.002283,0.005001,null,null
3606,0.002287,0.004988,null,null
3607,0.002295,0.005006,null,null
3608,0.002289,0.005003,null,null
3609,0.002293,0.005003,null,null
3610,0.002299,0.005026,null,null
3611,0.002295,0.005022,null,null
3612,0.002302,0.005014,null,null
3613,0.002297,0.005018,null,null
3614,0.002297,0.005,null,null
3615,0.002283,0.005001,null,null
3616,0.002287,0.004988,null,null
3617,0.002295,0.005006,null,null
3618,0.002289,0.005003,null,null
3619,0.002293,0.005003,null,null
3620,0.002299,0.005026,null,null
3621,0.002298,0.00503,null,null
3622,0.002298,0.004989,null,null
3623,0.00229,0.005,null,null
3624,0.002294,0.004993,null,null
3625,0.002298,0.005022,null,null
3626,0.002284,0.005013,null,null
3627,0.002288,0.00502,null,null
3628,0.002287,0.005022,null,null
3629,0.002291,0.005028,null,null
3630,0.002295,0.004997,null,null
3631,0.002298,0.00503,null,null
3632,0.002298,0.004989,null,null
3633,0.00229,0.005,null,null
3634,0.002294,0.004993,null,null
3635,0.002298,0.005022,null,null
3636,0.002284,0.005013,null,null
3637,0.002288,0.00502,null,null
3638,0.002287,0.005022,null,null
3639,0.002291,0.005028,null,null
3640,0.002295,0.004997,null,null
3641,0.002287,0.005009,null,null
3642,0.002295,0.004996,null,null
3643,0.002295,0.004998,null,null
3644,0.002298,0.004997,null,null
3645,0.00229,0.005003,null,null
3646,0.002294,0.005023,null,null
3647,0.002295,0.005017,null,null
3648,0.002292,0.004991,null,null
3649,0.002289,0.004996,null,null
3650,0.002297,0.005026,null,null
3651,0.002287,0.005009,null,null
3652,0.002295,0.004996,null,null
3653,0.002295,0.004998,null,null
3654,0.002298,0.004997,null,null
3655,0.00229,0.005003,null,null
3656,0.002294,0.005023,null,null
3657,0.002295,0.005017,null,null
3658,0.002292,0.004991,null,null
3659,0.002289,0.004996,null,null
3660,0.002297,0.005026,null,null
3661,0.002298,0.005028,null,null
3662,0.002303,0.005028,null,null
3663,0.002294,0.005015,null,null
3664,0.002298,0.005002,null,null
3665,0.002299,0.005022,null,null
3666,0.002304,0.005036,null,null
3667,0.002303,0.005034,null,null
3668,0.002304,0.005013,null,null
3669,0.00229,0.005004,null,null
3670,0.002297,0.005016,null,null
3671,0.002298,0.005028,null,null
3672,0.002303,0.005028,null,null
3673,0.002294,0.005015,null,null
3674,0.002298,0.005002,null,null
3675,0.002299,0.005022,null,null
3676,0.002304,0.005036,null,null
3677,0.002303,0.005034,null,null
3678,0.002304,0.005013,null,null
3679,0.00229,0.005004,null,null
3680,0.002297,0.005016,null,null
3681,0.002294,0.00503,null,null
3682,0.002305,0.005023,null,null
3683,0.002308,0.005046,null,null
3684,0.002312,0.005016,null,null
3685,0.002298,0.005034,null,null
3686,0.002297,0.005018,null,null
3687,0.002306,0.005016,null,null
3688,0.002296,0.005027,null,null
3689,0.002299,0.005008,null,null
3690,0.002298,0.005005,null,null
3691,0.002294,0.00503,null,null
3692,0.002305,0.005023,null,null
3693,0.002308,0.005046,null,null
3694,0.002312,0.005016,null,null
3695,0.002298,0.005034,null,null
3696,0.002297,0.005018,null,null
3697,0.002306,0.005016,null,null
3698,0.002296,0.005027,null,null
3699,0.002299,0.005008,null,null
3700,0.002298,0.005005,null,null
3701,0.002293,0.005029,null,null
3702,0.002298,0.00498,null,null
3703,0.002299,0.005002,null,null
3704,0.002284,0.005001,null,null
3705,0.002292,0.005003,null,null
3706,0.00229,0.005003,null,null
3707,0.002283,0.004996,null,null
3708,0.0023,0.005028,null,null
3709,0.002288,0.005014,null,null
3710,0.002287,0.004998,null,null
3711,0.002299,0.005008,null,null
3712,0.00229,0.005004,null,null
3713,0.002298,0.005018,null,null
3714,0.002289,0.004993,null,null
3715,0.002291,0.004998,null,null
3716,0.002293,0.004983,null,null
3717,0.002289,0.00501,null,null
3718,0.002289,0.005027,null,null
3719,0.002289,0.005008,null,null
3720,0.002292,0.004992,null,null
3721,0.002291,0.004996,null,null
3722,0.002289,0.005021,null,null
3723,0.002291,0.005015,null,null
3724,0.002291,0.005007,null,null
3725,0.002296,0.00501,null,null
3726,0.002292,0.005004,null,null
3727,0.002295,0.004987,null,null
3728,0.002295,0.005019,null,null
3729,0.002302,0.005024,null,null
3730,0.002294,0.005006,null,null
3731,0.002297,0.005019,null,null
3732,0.002297,0.004988,null,null
3733,0.002302,0.005016,null,null
3734,0.0023,0.005021,null,null
3735,0.002289,0.005003,null,null
3736,0.002297,0.005022,null,null
3737,0.002296,0.005024,null,null
3738,0.002292,0.005,null,null
3739,0.002291,0.005021,null,null
3740,0.002292,0.005008,null,null
3741,0.002296,0.004999,null,null
3742,0.002301,0.004995,null,null
3743,0.002297,0.00503,null,null
3744,0.002294,0.005014,null,null
3745,0.0023,0.005021,null,null
3746,0.002296,0.005007,null,null
3747,0.002307,0.005029,null,null
3748,0.00229,0.004989,null,null
3749,0.00229,0.005009,null,null
3750,0.00229,0.005011,null,null
3751,0.00229,0.00499,null,null
3752,0.002297,0.004986,null,null
3753,0.002307,0.004998,null,null
3754,0.002299,0.005005,null,null
3755,0.002299,0.005027,null,null
3756,0.002294,0.005013,null,null
3757,0.002296,0.005028,null,null
3758,0.002303,0.005007,null,null
3759,0.002293,0.004995,null,null
3760,0.002295,0.005008,null,null
3761,0.002296,0.005024,null,null
3762,0.002286,0.005007,null,null
3763,0.002292,0.004994,null,null
3764,0.002297,0.005031,null,null
3765,0.002298,0.005019,null,null
3766,0.002297,0.004985,null,null
3767,0.002301,0.00502,null,null
3768,0.002297,0.00503,null,null
3769,0.002296,0.005016,null,null
3770,0.0023,0.005014,null,null
3771,0.0023,0.005026,null,null
3772,0.002308,0.005018,null,null
3773,0.002306,0.005016,null,null
3774,0.002303,0.004999,null,null
3775,0.002298,0.005015,null,null
3776,0.002293,0.005021,null,null
3777,0.002293,0.004997,null,null
3778,0.002292,0.005024,null,null
3779,0.002302,0.005023,null,null
3780,0.002296,0.005015,null,null
3781,0.002296,0.004998,null,null
3782,0.002293,0.005023,null,null
3783,0.002291,0.005025,null,null
3784,0.002294,0.005023,null,null
3785,0.002298,0.00502,null,null
3786,0.002288,0.004982,null,null
3787,0.002289,0.004998,null,null
3788,0.002284,0.004978,null,null
3789,0.002286,0.005025,null,null
3790,0.002288,0.005017,null,null
3791,0.002299,0.00502,null,null
3792,0.002294,0.004994,null,null
3793,0.00229,0.004995,null,null
3794,0.002292,0.004982,null,null
3795,0.002304,0.005023,null,null
3796,0.002304,0.004988,null,null
3797,0.002305,0.005005,null,null
3798,0.002299,0.004982,null,null
3799,0.002293,0.005028,null,null
3800,0.002289,0.004992,null,null
3801,0.002295,0.005019,null,null
3802,0.002294,0.005019,null,null
3803,0.002299,0.005018,null,null
3804,0.002292,0.005046,null,null
3805,0.002298,0.005004,null,null
3806,0.002299,0.005023,null,null
3807,0.002299,0.005,null,null
3808,0.002292,0.005006,null,null
3809,0.002294,0.004999,null,null
3810,0.002287,0.005011,null,null
3811,0.002305,0.005011,null,null
3812,0.002294,0.005016,null,null
3813,0.002287,0.005028,null,null
3814,0.002299,0.004992,null,null
3815,0.002297,0.004994,null,null
3816,0.002294,0.005011,null,null
3817,0.002294,0.005034,null,null
3818,0.0023,0.005026,null,null
3819,0.002292,0.005008,null,null
3820,0.002299,0.00502,null,null
3821,0.002292,0.005006,null,null
3822,0.002294,0.00501,null,null
3823,0.002299,0.005015,null,null
3824,0.002295,0.005008,null,null
3825,0.002294,0.005015,null,null
3826,0.002296,0.005035,null,null
3827,0.002298,0.005022,null,null
3828,0.0023,0.005015,null,null
3829,0.002292,0.004988,null,null
3830,0.002282,0.004992,null,null
3831,0.002299,0.005007,null,null
3832,0.002302,0.005028,null,null
3833,0.002297,0.005002,null,null
3834,0.002307,0.005,null,null
3835,0.0023,0.005036,null,null
3836,0.002286,0.005006,null,null
3837,0.002288,0.005002,null,null
3838,0.002298,0.004997,null,null
3839,0.002298,0.005027,null,null
